id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty [nm]
10655,1357,2927.385431,10000.88529,115.0207037,108.6038116,11.63994895,2.415082731,18.66143456
10656,1357,3085.590208,5145.355733,132.1672181,550.4782036,14.76084101,3.97119682,9.106661069
10657,1357,3417.37881,6923.827372,128.3655454,93.32807841,12.3422001,2.286262049,23.15028632
10658,1357,3435.413679,9199.681378,129.7578256,99.93797199,13.13211888,2.647945442,23.53045698
10659,1357,3518.904049,6147.484889,121.0442377,139.2118033,11.89894872,2.801350788,17.63975223
10660,1357,4378.227413,7489.455259,195.3265184,221.6586887,12.39232017,4.169511264,29.31747227
10661,1357,4607.603979,8748.390735,209.7172586,279.3725068,11.86721343,4.661951379,29.17722222
10662,1357,4767.473923,7360.962459,200.2308794,224.4916978,12.98306809,5.218404487,34.919797
10663,1357,5988.755043,8312.94574,125.189127,169.3098561,11.32368991,1.988450756,15.19844281
10666,1358,2914.894775,10000.27646,134.5553302,246.1277983,15.61167054,4.728982241,16.57068778
10667,1358,3091.980403,5165.017487,122.9190679,526.8114055,12.81273062,3.167970384,8.337542994
10668,1358,3499.948599,9206.490364,159.8308646,189.196662,12.66816437,4.130519501,24.22170021
10669,1358,3650.372088,10180.67473,144.4742936,236.876721,14.44691972,4.714364896,18.83240259
10670,1358,4330.730049,7609.195575,135.2124574,105.9547849,10.92331067,2.401467104,23.10415827
10671,1358,4592.018994,8919.357432,142.2522156,104.6902052,12.89185689,2.753333825,26.17292427
10672,1358,6436.934777,5247.343539,113.9465515,109.4293759,11.60949352,2.690989009,18.89122896
10673,1358,6523.930807,5978.337669,156.2806847,155.0993265,11.53787323,2.917042362,23.14838179
10674,1358,7244.262149,771.3479869,117.7017702,127.2649349,12.40758806,2.404953582,17.37135105
10678,1359,2070.549439,5812.009812,138.2107036,298.0434588,11.76968284,2.903968956,13.01347678
10679,1359,2990.200834,9596.494714,166.5266679,209.1028539,11.92256219,2.773904208,20.20649964
10680,1359,4293.440565,7576.719443,136.4875684,108.3518146,11.69511589,2.480196783,23.28221629
10681,1359,4386.411347,5735.573541,149.2829327,92.30123187,10.97773641,1.887934768,26.64549351
10682,1359,4708.361979,4412.242413,134.9273674,93.13801004,11.35410089,2.390199447,25.06262142
10683,1359,6264.703154,4489.99936,152.8501563,106.5946087,12.21313494,3.380428191,31.58012186
10685,1360,5839.642124,2170.295551,158.3340924,255.3920291,12.4136759,2.491405223,16.22942975
10686,1360,6159.896345,4535.837397,125.8788648,92.04147257,11.41674091,2.222343943,22.60958074
10687,1360,7654.401772,879.8801704,112.2500799,77.94316003,11.35148024,2.604630402,22.90717023
10691,1361,1706.173519,8671.852234,115.9107587,121.0561539,10.81180684,2.516914323,17.78189983
10692,1361,2366.543158,3144.651671,166.2302625,103.9382485,10.36277367,2.106121945,29.32620606
10694,1361,3306.601799,1674.928471,109.968759,63.31407752,11.12142554,2.366458081,24.82483989
10695,1361,3290.000325,2737.575438,112.6939796,159.5189975,11.5910181,2.560560549,14.60822517
10696,1361,4587.394493,8864.33109,163.32393,237.2050569,11.3482778,3.23337312,19.07088154
10697,1361,5519.259606,9728.272329,117.3882056,79.05669,10.79194531,2.257010897,22.96825438
10698,1361,6234.037106,723.8508514,118.6777227,122.167528,10.9440235,2.531769461,18.21201423
10700,1362,1699.95092,8656.894377,113.3568839,89.37604634,10.28890175,1.921940505,19.65638137
10701,1362,2311.111711,3098.800134,97.57312535,69.14315374,10.70317956,2.179593518,19.86615548
10702,1362,3333.983739,1957.2823,148.0203349,176.8746602,11.09487121,2.501767643,18.81737896
10704,1362,6633.035619,7387.058078,121.3176037,161.9562118,12.33717594,2.347701592,15.47940899
10705,1362,7371.755025,7516.283611,104.816233,77.68280156,11.77479071,2.462161822,20.72093848
10707,1363,3304.268925,2745.009274,122.4846892,220.4579802,11.81600446,3.186283638,13.85415351
10708,1363,4275.136013,8790.516876,133.4364708,107.7276779,13.07108046,2.475858226,22.68835796
10709,1363,6458.848534,2284.321135,123.3119652,75.84552656,11.59695714,1.89745178,23.89907987
10710,1363,7667.920796,10347.40793,197.924836,143.5538285,10.69988483,2.952961691,34.61428577
10714,1364,2552.189759,3246.126622,213.0885886,270.509074,13.14905885,5.248629386,33.25092385
10715,1364,3298.875785,1992.723763,136.0154925,131.2505864,13.48401491,3.580687818,23.4145993
10716,1364,3324.074575,2698.836634,106.5831818,76.48407333,14.95239314,3.742038679,25.0642564
10717,1364,3533.265804,9175.935488,156.1123435,92.36855981,10.95316687,2.444961642,30.97316711
10718,1364,4399.662077,7115.384896,135.6605599,139.4604798,10.97829379,2.512938984,19.67710946
10719,1364,5327.769679,1079.638958,100.3020092,76.07663664,12.12060952,3.216294896,21.68240968
10720,1364,5991.696978,8268.690915,127.0954121,78.8802794,11.12241415,2.120257958,24.93369084
10721,1364,8144.999848,8553.356072,129.284934,266.7456401,13.38741534,3.760153164,13.70479527
10726,1365,3292.379939,2040.394067,154.053057,110.9346189,10.63050089,2.588456121,27.35206428
10727,1365,3294.250906,2729.428539,108.1851809,179.6951701,13.211494,3.490313202,13.88793124
10728,1365,3785.695304,8846.256188,133.2706954,82.67958042,11.60249483,2.647258806,27.80166006
10729,1365,7036.206242,1849.058216,120.0731575,64.05170989,11.31303164,2.176993952,26.81852613
10730,1365,7514.598135,5913.561206,178.1011383,125.1920985,10.82684981,2.435884223,29.96235652
10731,1365,7870.727965,3268.23404,195.8069673,194.4370586,12.52277747,3.135097372,27.9381349
10733,1366,2313.279378,6088.889678,114.1882277,57.89839266,12.01825125,2.704685068,29.18034478
10734,1366,4227.49119,5657.017106,119.4580243,169.1358055,10.9924247,2.441259929,14.93339139
10735,1366,4616.381313,8522.705099,140.8968987,81.61439425,10.95387402,2.834382211,31.2932567
10736,1366,5658.637177,5916.720133,111.8519903,87.41271134,12.03910811,2.746757553,21.50306306
10737,1366,7552.727852,773.8242371,251.7962026,188.0824597,11.38271892,2.758499061,39.17151827
10738,1367,4409.981404,9116.292697,165.5474482,122.8991554,10.62261542,2.142144262,26.21775697
10739,1367,5725.569725,5944.592502,154.0307625,184.9638163,12.13506749,2.926900419,20.16073414
10740,1367,6773.364604,3022.162684,111.1343846,100.017123,12.03584771,2.368919694,18.77011607
10742,1367,7950.235575,557.0612045,139.6812583,320.3300876,12.83335216,2.901751729,12.61524531
10744,1368,3657.473381,7191.374307,163.0020439,94.60897369,11.96142744,1.855385349,29.16796852
10745,1368,4691.959591,4421.278564,157.7998697,93.01511723,10.3277727,2.151816107,29.7343793
10746,1368,5678.268995,5897.185902,152.1728341,86.95222853,11.96812424,2.968729868,34.21728694
10751,1369,2449.750496,3101.501192,179.7193942,106.0247115,10.6895145,2.430520067,34.17046004
10752,1369,3602.251307,7200.682481,178.5260069,241.0030755,12.58322704,3.262804781,21.35716648
10753,1369,5725.834529,5852.556989,139.9583657,115.9731765,11.96682758,2.90613115,24.34638675
10754,1369,7312.240073,5160.731762,205.1007446,288.5412011,10.33027512,2.891918219,21.75970434
10757,1370,2584.156538,3229.657533,236.9215183,179.7905506,9.792324526,2.618966128,35.9533276
10758,1370,3172.020046,9557.376143,135.6436028,426.0521476,12.32603015,4.665164434,11.45537905
10759,1370,4525.951387,9169.326131,151.0919431,234.3302275,13.69304786,3.670527512,18.15163667
10760,1370,5380.866843,2079.224502,131.5266086,123.0620791,11.59219508,2.185994607,19.77845588
10761,1370,7650.256416,5546.342571,150.5905817,242.2251012,12.591433,4.120008667,18.49639434
10762,1370,7750.108289,10261.81935,90.56721954,64.43903509,10.66759466,2.157740604,19.01961153
10765,1371,2225.102051,6551.852368,189.6262604,109.8057685,11.07344133,2.579870048,37.08207176
10766,1371,2363.971904,3122.596317,228.8279741,246.9988221,10.25628808,3.042583015,29.00116913
10767,1371,3108.610787,5148.261927,136.9080194,270.4195215,11.79532785,2.924569528,13.66964256
10768,1371,3132.814562,9605.524259,132.3527252,99.89770738,10.7082662,2.750384562,24.50330745
10769,1371,5365.287748,2103.336673,150.5763247,191.0345159,11.36636398,2.520448313,18.34104103
10772,1372,2253.575944,6163.32315,117.2857923,101.3751631,12.37349454,3.162705636,21.75423373
10773,1372,2982.349961,9675.205483,114.4507706,155.3712286,12.17975238,2.438090631,14.96079135
10774,1372,5333.379847,2088.577558,149.2134733,88.13811647,11.20154263,2.305981774,29.3693451
10775,1372,6276.764962,5461.042413,121.1500356,431.9696882,13.75775422,2.734227425,9.020386675
10776,1372,6611.227287,7390.842267,174.1151209,151.7648206,12.34362714,2.276177257,24.83008651
10777,1372,7344.688016,2994.522084,161.1086019,232.9441835,12.50555398,2.871511166,18.23501204
10779,1373,4261.808106,6660.028589,110.9302177,80.45193511,12.03725797,2.4436072,21.6696667
10780,1374,4270.247098,7572.789761,117.6322722,113.3369418,11.4717606,2.639834955,19.10455548
10781,1374,7361.552927,3570.479119,157.2394164,93.88647085,10.86283483,2.299804129,30.15799352
10784,1375,3512.377067,6143.002705,158.9696098,118.9612564,10.63947563,2.028700204,25.00278548
10785,1375,4621.922968,8753.638693,132.0490291,207.994905,11.57031859,2.736739824,15.15260097
10786,1375,4744.461389,4408.002246,119.8731263,82.58434684,10.70120194,1.812648705,21.71382127
10787,1375,5356.916224,1079.533174,91.16593989,57.55661121,10.94527458,2.03481576,20.26392525
10788,1375,7113.136636,1659.024758,252.9588198,211.2690635,11.12858827,2.374588087,33.52105779
10789,1375,7307.350145,759.9326886,167.6147491,224.8824977,10.58590384,2.952302829,19.82176497
10790,1375,7732.22811,10265.09054,121.065148,110.1803736,11.11792462,2.137492329,19.09938337
10792,1376,3928.976363,9422.303619,113.0961943,107.2970177,12.64314386,3.686805597,21.1644625
10797,1377,6446.764774,6310.621767,149.3255805,189.2626395,11.3890881,3.74574283,20.93086721
10802,1378,2207.022855,6221.337831,177.3673449,122.3273768,10.76366866,2.162135893,28.90193099
10803,1378,4923.472414,4835.71592,159.7058454,517.1627392,11.42651391,3.904404249,11.79687212
10804,1378,6984.500465,3444.464677,124.0751549,67.13822309,12.19249587,2.768294925,29.76477045
10809,1379,3262.581234,1989.265637,136.8499646,418.8735793,11.20891627,2.684123158,10.42364366
10810,1379,3354.744449,5995.391161,173.1507924,152.9033648,10.75317639,2.667454977,25.97462603
10811,1379,3513.236215,8573.447877,110.2582547,64.03778511,11.83937128,2.673062502,25.80309286
10812,1379,6450.257708,6361.076293,168.8145515,144.2257466,10.59106355,2.42872972,25.22079702
10813,1379,7227.143595,742.5573882,118.2584402,94.82415557,10.64498473,2.301188527,20.74966093
10816,1380,3021.667168,8663.685007,116.4607043,112.2813052,11.56951357,2.257217451,18.26414247
10817,1380,3255.859523,1937.586248,104.2161168,89.09484556,10.86218692,2.292521934,18.55878272
10818,1380,3302.454234,3178.028748,172.5056284,135.5727933,10.98727671,2.752780707,28.51614894
10819,1380,3882.691639,7886.520777,250.3071477,162.4035971,11.24820145,2.599457053,42.09579787
10820,1380,4430.355842,5681.314804,99.18128953,53.07711106,11.1932989,1.703394271,22.55443982
10821,1380,6228.399759,725.9140886,138.1298489,129.5121394,10.7603281,2.156490334,20.2534621
10822,1380,6946.003745,1616.243472,162.0153973,93.37287765,12.29936741,2.173714631,30.84938159
10823,1380,7473.586398,3574.595948,201.0069423,181.2598159,11.6353817,2.921032854,29.55996676
10829,1381,3045.534425,8710.347094,113.8640236,104.3827382,12.34734706,2.524937584,19.11567422
10830,1381,3221.19074,1937.112824,102.9723602,69.24783301,10.42558814,2.251096062,21.30005587
10832,1381,6172.396043,709.8573434,154.8080842,91.11554407,11.89830913,2.477784166,31.08764965
10833,1381,6487.407928,6416.840577,171.176112,123.7984247,9.807400518,2.34151665,28.14493142
10834,1381,6855.429198,7853.781061,186.4658421,151.7532226,10.97800276,2.293527181,27.26527272
10836,1382,2819.257187,2330.464291,162.8364917,130.5672122,9.940942409,2.055204061,24.36229943
10839,1383,3279.572548,1977.120229,102.172346,67.36393041,12.61473216,2.968123714,23.43727198
10840,1383,4249.239969,6058.024319,104.1215287,58.34802262,11.80651094,2.597377688,25.2353863
10841,1383,6713.307359,6612.321643,191.8485917,199.0764652,11.25908426,3.009375258,26.16092474
10844,1384,2731.756769,5606.568096,154.9344546,263.6910103,11.14027853,2.555825977,15.59814801
10845,1384,3262.762853,1986.040554,109.1546415,76.36738868,11.79237654,2.31100831,21.62413729
10846,1384,7970.799205,5253.551373,133.5050963,199.2513103,12.99990378,3.338211292,16.64796069
10849,1385,2604.235745,6465.506118,194.2390409,135.8790924,11.08337122,2.408780886,31.78367473
10850,1385,3034.628208,8686.852659,92.38240708,77.65478094,11.13497364,2.23440417,17.50661212
10851,1385,6833.897243,3694.882502,151.3430167,191.7888741,10.34746505,2.025441727,17.53340719
10855,1386,2642.56162,6455.813181,166.1958353,213.3277072,12.5825305,2.428098461,19.13079389
10856,1386,2830.980685,8045.539321,92.20875009,73.28943531,12.31034805,2.984535346,19.46349475
10857,1386,3286.649238,3066.45912,139.307961,309.4436123,12.21535306,3.43817801,13.34051024
10858,1386,4634.809846,788.9635025,117.6490655,151.8079891,11.36541334,2.448476052,15.66312432
10859,1386,4573.407422,1955.975278,89.53499895,80.68550104,11.14675571,2.382432661,16.73791372
10860,1386,4956.090564,6824.167739,135.0678891,204.7111052,12.67843148,3.181462862,16.35771065
10861,1386,5060.096367,4771.549077,125.9219302,102.9485746,11.92129258,2.869335079,22.81474263
10862,1386,5362.069776,1019.13316,127.4012076,95.16014463,11.04118631,2.573329094,23.50927756
10863,1386,5292.33607,3201.727157,135.8961289,125.2666324,11.68096729,2.467992733,21.02037441
10864,1386,6860.128302,2272.101465,152.8640304,250.707767,12.06358375,2.715739529,16.05684915
10867,1387,2615.91417,6461.347474,187.5598402,284.1617408,11.9045307,2.684322413,19.06622013
10868,1387,2861.035315,10138.5124,204.6952393,147.0009722,9.642118078,2.142540726,30.83374398
10869,1387,3024.924244,8721.893325,135.0764763,141.520196,10.3407843,2.633495859,19.64944937
10870,1387,4596.785299,1948.016316,113.5882518,112.577411,11.04370113,2.511891017,18.15297013
10871,1387,4721.017363,4430.144643,135.0306173,121.0716281,10.82833111,2.392784171,21.12584037
10872,1387,4960.510338,6829.802404,127.7030462,152.4715326,12.45268172,2.806345824,17.78652148
10873,1387,5525.148387,9667.768469,100.3133871,86.44358934,11.03453925,2.276270291,18.0673059
10874,1387,6005.037228,8346.39588,109.3113519,117.7310715,12.07572582,2.612819618,17.03371521
10875,1387,7416.967951,4832.398756,182.6674218,181.7066527,11.65013801,2.25557334,23.39734919
10879,1388,4774.730571,2544.250288,124.7337055,129.05873,12.43501512,2.778093602,19.17691668
10880,1388,5522.389564,9704.947601,129.3249547,125.5758213,10.78807974,1.990168297,18.77062216
10881,1388,6753.267555,7295.13474,113.149013,80.97065041,13.0074266,3.283974372,24.64292029
10887,1389,3123.012988,8844.733815,205.9177201,271.0904017,11.11876929,3.520603507,24.86759098
10888,1389,3728.791545,2331.269928,164.6173498,116.9749976,10.1641239,1.898456013,25.91257911
10889,1389,4456.053485,5685.570223,141.9945971,83.45771543,10.61415465,2.477698997,29.33434415
10890,1389,4552.910362,1971.40352,113.1892423,70.56121219,10.68090543,2.353326672,23.92950791
10891,1389,4661.118694,8972.480671,251.6248195,265.0935049,10.49462905,3.042594609,31.68871555
10892,1389,5518.752419,9648.527779,114.4720005,113.603882,10.73299248,2.433496886,18.07828333
10893,1389,6166.626868,4068.674123,117.5596138,122.8430986,10.6080764,2.266401615,17.49857455
10895,1390,2812.628885,2286.558732,155.2599554,244.8188275,10.82922928,3.402511205,17.77165371
10896,1390,3155.448041,8968.182684,139.1083682,128.0688256,11.36104497,2.786191411,22.20036565
10897,1390,3445.0741,7204.694586,116.9388768,72.34181342,11.2016947,2.217064835,24.08273101
10898,1390,3932.727536,8140.332435,131.8857587,277.6264412,12.83527333,3.100706957,13.03987963
10899,1390,4720.008023,8971.061631,165.4593147,187.8926042,11.64489004,2.897308315,21.85683595
10901,1391,3039.327992,8727.145453,131.8892982,88.40514541,12.86881589,3.168291886,28.26994481
10902,1391,3997.873523,1485.014108,112.7184088,101.3436125,10.49318315,2.186574512,18.58941408
10903,1391,4375.744358,7992.438828,110.4969818,105.6969291,11.00808498,2.566013681,18.37037333
10904,1391,4726.993552,8920.90578,184.3492235,190.0656405,11.84507724,2.944514936,25.31737173
10905,1391,7222.688882,745.2734522,156.0566255,98.24820357,10.02730427,2.341964524,29.12608182
10910,1392,3932.842345,1424.642734,145.0016031,120.1683276,11.2082918,2.706236063,24.2445411
10911,1392,3985.741818,8759.771987,166.8510828,309.0625743,12.23820398,3.513515021,16.89350032
10912,1392,5301.381806,3167.347843,108.0040513,118.0143256,10.77788446,2.866771105,17.16362289
10913,1392,5521.848515,9779.657722,151.7207159,231.1531226,11.3565128,2.992317721,17.19223557
10915,1392,6852.475658,3679.70459,150.8632808,404.2591328,12.33540777,4.125409599,13.07045977
10916,1392,7161.466727,5740.704104,145.1825824,85.35610364,13.24653231,3.037163231,32.72786575
10918,1393,4779.880963,2539.106636,142.0193304,149.2993555,11.25768817,2.163409515,19.19210419
10919,1393,5285.214887,3175.203016,114.2167483,130.0724788,11.6619515,3.660741416,18.69029929
10920,1393,5526.917744,9678.053511,106.9733037,65.24560511,10.38903787,2.312402638,23.34427925
10921,1393,5731.283514,8593.479547,178.7152748,185.4380365,10.64116144,2.769580676,24.07018041
